,As75,Cd111,Co59,Cu65,DTF spain 2009 (1st experiment),DTF spain 2009 (2nd experiment),DTF sweden 2009 (1st experiment),DTF sweden 2009 (2nd experiment),DTFmainEffect2009,FT16,K39,Mg25,Mn55,Mo98,Na23,Ni60,P31,Rb85,S34,Se82,Zn66
ath_circ_035193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ath_circ_029144,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_018526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_005179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_045775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ath_circ_005166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_020569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_026862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ath_circ_020225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_015261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_035681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_021930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_032991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_028245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_037713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_028399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_040184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_036966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_002599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_045235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_042581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_016744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_012695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_005721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_043524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_041514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_011066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_016955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_018319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_023615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ath_circ_011255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_022308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_027830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_028564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_019275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_042384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ath_circ_036679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_029549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ath_circ_010949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_045699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_004528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_046051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_022690,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_005890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_001001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_009935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ath_circ_022156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_001298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_035302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_005523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_026579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_029629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_018298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_032934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_002144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_024114,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_016603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_040107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_026055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_013380,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_029141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_038779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_005288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_001444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_036647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ath_circ_041956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_021009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_030950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_004537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_030810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_037174,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ath_circ_033982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_019258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_015381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
ath_circ_018041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_035725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_005111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_026828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_008171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_039576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_018826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_041194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_043720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_028705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_010913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_030919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ath_circ_027670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_032746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ath_circ_046113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_019758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_015018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_046447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ath_circ_025912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_009421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ath_circ_018726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_038873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ath_circ_035534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_033193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_010665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_044598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ath_circ_029437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_037472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_037701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_036616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_035137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_026315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_017104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_038862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_041948,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ath_circ_014394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_001162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_034666,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ath_circ_017031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_038387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_003540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_029930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_031139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_004371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_002160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_013891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_036005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_001917,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ath_circ_042148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_041429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_031373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_016508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_040767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_012939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_017138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_000447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_044307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_008825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_034004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_013260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_044526,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ath_circ_027409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_037415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_001245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_023747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_009249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_012482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_045704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_000281,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ath_circ_026155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_029980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_043884,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ath_circ_033639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_032657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_014572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_003885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_020995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_044205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_031753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_002103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_003876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_004601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_040874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_009366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_012610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_021696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_045307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_019698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_036376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_029932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_030809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_018763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_027045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_033147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ath_circ_038609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_031288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_015631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_044800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_013936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_005260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_029133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_023264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_044324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_033476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_027418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_034969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_020726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_032880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_021055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_041879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_017425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_045055,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ath_circ_007651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_002363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_006455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_034401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_033107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_034223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ath_circ_007221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_008736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ath_circ_032109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_016925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ath_circ_022848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_010546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_039910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_026958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_030331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_000602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_006349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_037426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_038559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_000213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_043290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ath_circ_012958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_040188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_015367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_045905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_020235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_035049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_031143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_039243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_015013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_016950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_019942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_022784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_015975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_029909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_034622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_037043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_002930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_001770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_022852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ath_circ_032680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_003824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_034942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_028728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_019207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_007808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_035934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_035294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_005748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_039489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_045514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
ath_circ_016445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ath_circ_035537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_018758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
